LineId,Date,Time,Pid,Tid,Level,Component,Content,EventId,EventTemplate,ParameterList
8784,12-18,12:39:53.156,3180,3578,D,PgedBinderAdapter,"frz ok, pid: [3513]",ffbe4dcb,"<*> ok, pid: [<*>]","['frz', '3513']"
8785,12-17,23:21:03.279,25067,10968,E,UX      ,[CollectStarterReceiver.onReceive] checkCollectSwitchStatus end,71b9b0c2,[CollectStarterReceiver.onReceive] checkCollectSwitchStatus end,[]
8786,12-17,20:12:04.740,2852,2852,I,StatusBar,"onNotificationPosted: StatusBarNotification(pkg=com.huawei.health user=UserHandle{0} id=10010 tag=null key=0|com.huawei.health|10010|null|10099: Notification(pri=0 contentView=null vibrate=null sound=null defaults=0x0 flags=0x62 color=0x00000000 vis=PRIVATE)) important=2, post=1481976724733, when=1481531589202, vis=0, userid=0",f6188414,"onNotificationPosted: StatusBarNotification(pkg=<*> user=UserHandle{<*>} id=<*> tag=null key=<*>|<*>|<*>|null|<*>: <*> contentView=null vibrate=null sound=null defaults=<*> flags=<*> color=<*> vis=PRIVATE)) important=<*>, post=<*>, when=<*>, vis=<*>, userid=<*>","['com.huawei.health', '0', '10010', '0', 'com.huawei.health|10010', '10099', 'Notification(pri=0', '0x0', '0x62', '0x00000000', '2', '1481976724733', '1481531589202', '0', '0']"
8787,12-17,19:58:33.343,1795,1795,E,HwWifiCHRStateManager,resetWhenDisconnect Reset Info,7cedd90a,resetWhenDisconnect Reset Info,[]
8788,12-18,00:00:41.301,633,692,I,eSpaceService,Watch Thread{4481} LoginC.doWatch(LoginC.java:1459) Login_By_Step-> watch count =  0,6241c266,Watch Thread{<*>} LoginC.doWatch(LoginC.java:<*>) Login_By_Step-> watch count =  <*>,"['4481', '1459', '0']"
8789,12-18,08:49:14.422,633,31870,I,SDK     ,<2016-12-18 08:49:14> [WARN] SDK: UE-SeC 2016-12-18 8:49:14:422 Level[WARN] magic[3362781472 684]:PubEvt_Close Getting a socket[29] from the Socket-table Failed!,b29d6ea3,<<*><*><*> <*>:<*>:<*>> <*> SDK: UE-SeC <*><*><*> <*>:<*>:<*>:<*> <*> magic[<*> <*> <*> <*> <*> <*> <*> <*> <*>,"['', '<2016-12-18 08', '49:14', '[WARN]', '', '2016-12-18 8', '49', '14:422 Level[WARN]', '3362781472', '684]:PubEvt_Close', 'Getting', 'a', 'socket[29] from the Socket-table Failed!']"
8790,12-17,19:55:49.290,1795,1795,I,NotificationManager,"cancelNotification,index:-1",31252fc1,"cancelNotification,index:-<*>",['1']
8791,12-17,21:23:19.169,2852,2852,D,DateTimeView,Change to single clock mode!,fc314fdb,Change to single clock mode!,[]
8792,12-17,23:26:29.818,2852,2852,I,HwPhoneStatusBar,enter lock mode:1481988389818,b2c8bec7,enter lock mode:<*>,['1481988389818']
8793,12-17,21:53:36.141,1795,1795,I,Sensor  ,"updateLightsLocked --> level:69, status:3",4ab813a7,"updateLightsLocked --> level:<*>, status:<*>","['69', '3']"
8794,12-18,00:04:57.851,2852,2852,I,TrafficPanelViewContent,onShowStatusChange show:false,a7dcc523,onShowStatusChange show:false,[]
8795,12-18,00:23:44.792,2852,2852,I,HwSignalClusterView,getOrInflateState subId:0,cf07345e,<*> subId:<*>,"['getOrInflateState', '0']"
8796,12-18,19:20:46.487,1795,2670,D,WifiController,DefaultState what=155652,dede275d,<*> <*>,['DefaultState what=155652']
8797,12-17,23:26:24.804,2852,2852,I,BitmapUtils,at java.lang.reflect.Method.invoke(Native Method),d040c7f0,at <*>(Native Method),['java.lang.reflect.Method.invoke']
8798,12-17,23:07:22.671,1046,1125,D,audio_hw_primary,enable_audio_route: apply mixer and update path: low-latency-playback speaker,dfdb8db3,enable_audio_route: apply mixer and update path: low-latency-playback speaker,[]
8799,12-17,22:00:49.832,1795,2376,D,PowerManagerService,"Acquiring suspend blocker ""PowerManagerService.WakeLocks"".",ea3cf8e4,<*> suspend blocker <*>,"['Acquiring', '""PowerManagerService.WakeLocks"".']"
8800,12-18,00:20:02.976,31949,31967,I,TCP     ,tcp.conn{4787} TcpClientThread.connectSocket(TcpClientThread.java:360) notify user tcp connected successully at 36548 to uc.huawei.com:7801,0bef6ea2,tcp.conn{<*>} TcpClientThread.connectSocket(TcpClientThread.java:<*>) notify user tcp connected successully at <*> to <*>,"['4787', '360', '36548', 'uc.huawei.com:7801']"
8801,12-17,19:31:41.536,3608,3608,D,InCall  ,ContactInfoCache - Contact lookup. In memory cache hit; lookup complete,b4166dde,ContactInfoCache - Contact lookup. In memory cache hit; lookup complete,[]
8802,12-18,18:31:23.990,2852,2852,D,HwCust  ,Create obj success use class android.app.HwCustNotificationImpl,02c4d19b,Create obj success use class <*>,['android.app.HwCustNotificationImpl']
8803,12-18,15:35:32.814,2852,2852,I,PhoneStatusBar,removeNotificationChildren,99e75217,removeNotificationChildren,[]
8804,12-18,17:30:11.467,2852,2852,I,PhoneStatusBar,suspendAutohide,482e1e93,suspendAutohide,[]
8805,12-18,17:30:11.716,2852,2852,I,QSContainer,updateQsState:false,836b1060,updateQsState:false,[]
8806,12-17,20:19:41.596,2852,2852,D,StatusBar,reusing notification for key: 0|com.huawei.health|10010|null|10099,d2994755,reusing notification for key: <*>|<*>|<*>|null|<*>,"['0', 'com.huawei.health|10010', '10099']"
8807,12-18,17:38:37.307,2852,2852,D,HwCustMobileSignalControllerImpl,isCurrentBySim()=false,2701f85c,isCurrentBySim()=false,[]
8808,12-18,08:18:12.557,1795,2380,D,PowerManagerService,"userActivityNoUpdateLocked: eventTime=137461898, event=2, flags=0x0, uid=1000",e9aa76e5,"userActivityNoUpdateLocked: eventTime=<*>, event=<*>, flags=<*>, uid=<*>","['137461898', '2', '0x0', '1000']"
8809,12-18,00:07:18.939,1795,5350,I,MQoS    ,"QOS_level:5(5),use RAT:4G;signalLvl:5",9f8ce8e9,"QOS_level:<*>(<*>),use <*>","['5(5', 'RAT:4G;signalLvl:5']"
8810,12-18,15:37:35.783,2852,2852,I,StackScrollAlgorithm,"overlapAmount:47.0, previousNotificationEnd:0.0, newYTranslation:-47.0, location:4, i:0, getTopPadding:499.0, getLocationOnScreen():-546",fc71fda8,"overlapAmount:<*>.<*>, <*> newYTranslation:-<*>.<*>, location:<*>, i:<*>, getTopPadding:<*>.<*>, getLocationOnScreen():-<*>","['47.0', 'previousNotificationEnd:0.0,', '47.0', '4', '0', '499.0', '546']"
8811,12-18,15:36:21.901,1795,3249,I,ActivityManager_activity,resumeTopActivityLocked: Skip resume: need to start pausing,c7e7db64,resumeTopActivityLocked: Skip resume: need to start pausing,[]
8812,12-18,17:43:00.614,1795,17958,I,AwareLog,AwareMem_Kill: execute: killing count=3,bf7be13f,AwareMem_Kill: execute: killing count=<*>,['3']
8813,12-18,10:51:55.715,2852,2852,I,PanelBar,collapsePanel2,c482f444,collapsePanel2,[]
8814,12-18,15:36:32.942,10334,10334,D,wpa_supplicant,WPS: attr type=0x103b len=1,5c5162a9,WPS: attr type=<*> len=<*>,"['0x103b', '1']"
8815,12-18,08:18:40.581,2852,3556,I,NetworkController.MobileSignalController(0),onDataActivity: direction=0,2561f5e6,onDataActivity: direction=<*>,['0']
8816,12-17,19:57:15.304,1795,1820,D,Tethering,setLastError: 0,dede275d,<*> <*>,['setLastError: 0']
8817,12-18,08:11:00.977,2852,2852,D,NetWorkUtils,mVSimCurCardType is -1,f14ebdce,mVSimCurCardType is -<*>,['1']
8818,12-17,21:32:40.853,2852,2852,I,NetworkController.MobileSignalController(0),"Change in state from: connected=true,enabled=true,level=5,inetCondition=1,iconGroup=IconGroup(Unknown),activityIn=false,activityOut=false,rssi=0,lastModified=12-17 09:32:40,isRoaming=false,dataSim=true,networkName=中国移动,networkNameData=中国移动,dataConnected=false,isDefault=true,isEmergency=false,airplaneMode=false,carrierNetworkChangeMode=false,userSetup=true",9a41e9df,Change in state from: <*> <*>,"['connected=true,enabled=true,level=5,inetCondition=1,iconGroup=IconGroup(Unknown),activityIn=false,activityOut=false,rssi=0,lastModified=12-17 09:32:40,isRoaming=false,dataSim=true,networkName=中国移动,networkNameData=中国移动,dataConnected=false,isDefault=true,isEmergency=false,airplaneMode=false,carrierNetworkChangeMode=false,userSetup=true']"
8819,12-18,13:01:05.805,31949,31967,I,PushService,main{1} PushService.onStartCommand(PushService.java:87) Push Service Start by  alarmCheck,96174e4e,main{<*>} PushService.onStartCommand(PushService.java:<*>) Push Service Start by <*>,"['1', '87', ' alarmCheck']"
8820,12-17,21:26:23.143,1795,1795,V,NotificationService,disableEffects=null canInterrupt=false once update: false,f96ce7bc,disableEffects=null canInterrupt=false once update: false,[]
8821,12-17,23:29:49.417,31949,31967,I,eSpaceService,WatchThread{4786} TcpCirChannel.shutdown(TcpCirChannel.java:257) Login_By_Step-> shut down now connect,4d74b8f7,<*> TcpCirChannel.shutdown(TcpCirChannel.java:<*>) Login_By_Step-> shut down now connect,"['WatchThread{4786}', '257']"
8822,12-18,00:09:43.374,2852,2852,D,HwCustMobileSignalControllerImpl,isCurrentBySim()=false,2701f85c,isCurrentBySim()=false,[]
8823,12-18,07:52:08.896,1795,2737,I,QosMonitor,"postEventFromNative: msg=100,arg1=0,arg2=9",02333bff,"postEventFromNative: msg=<*>,arg1=<*>,arg2=<*>","['100', '0', '9']"
8824,12-18,19:43:44.126,3218,3375,I,SendBroadcastPermission,"action:com.huawei.android.intent.action.RAC_CHANGED, mPermissionType:0",6b0b29a4,<*> mPermissionType:<*>,"['action:com.huawei.android.intent.action.RAC_CHANGED,', '0']"
8825,12-17,19:59:03.210,32607,32607,I,BetaClub,[RouteService.onDestroy],a25288cb,[RouteService.onDestroy],[]
8826,12-18,09:46:23.954,5224,5224,I,Step_LSC,20002302|compensate received,aabbf6f3,<*>|compensate received,['20002302']
8827,12-17,23:12:42.159,1795,2381,D,libfingersense_wrapper,Calling fingersense_touch_up(),370498a7,Calling <*>,['fingersense_touch_up()']
8828,12-17,19:40:24.813,2852,2852,I,NotificationGroupManager,summary = null,a00e8760,summary = null,[]
8829,12-18,19:45:25.417,1795,2323,E,UsbDeviceManager,Error reading charge file,5f2c0349,Error reading charge file,[]
8830,12-17,23:50:19.476,2852,2852,D,HwCustMobileSignalControllerImpl,isCurrentBySim()=false,2701f85c,isCurrentBySim()=false,[]
8831,12-18,00:16:13.055,1795,16501,D,PowerManagerService,"Acquiring suspend blocker ""PowerManagerService.WakeLocks"".",ea3cf8e4,<*> suspend blocker <*>,"['Acquiring', '""PowerManagerService.WakeLocks"".']"
8832,12-17,22:30:19.963,3626,3626,I,HourObserver,"left handleScrnOnOffTimeStats, mScrnOffAccTime = 1594802, mScrnOffAccTime = 1594802, mScrnOnAccTime = 224471",8abd809c,"left handleScrnOnOffTimeStats, mScrnOffAccTime = <*>, mScrnOffAccTime = <*>, mScrnOnAccTime = <*>","['1594802', '1594802', '224471']"
8833,12-17,22:29:31.536,835,2385,D,fpc_fingerprint_hal,"wait_finger_down, took 10103 ms",2bd47c8f,<*> took <*> ms,"['wait_finger_down,', '10103']"
8834,12-18,17:38:23.426,606,2379,E,libteec ,qsc_send_cmd finish,a072ad60,qsc_send_cmd finish,[]
8835,12-17,20:12:26.613,2852,2852,I,NotificationGroupManager,"onEntryAdded:0|com.huawei.health|10010|null|10099, group=0|com.huawei.health|10010|null|10099",dede275d,<*> <*>,"['onEntryAdded:0|com.huawei.health|10010|null|10099, group=0|com.huawei.health|10010|null|10099']"
8836,12-18,09:45:20.366,2852,2852,I,TrafficPanelManager,hideTraffic,974222b2,hideTraffic,[]
8837,12-17,23:10:23.593,3879,4071,W,CfgFilePolicy,CFG_DIRS length : 9,b0536e14,<*> <*> : <*>,"['CFG_DIRS length', '9']"
8838,12-18,17:33:03.524,2852,2852,E,KeyguardUpdateMonitor,isSimPinSecure mSimDatas is null or empty,6ed37c98,isSimPinSecure mSimDatas is null or empty,[]
8839,12-18,09:46:18.426,2852,2852,I,StatusBarIconView,updateTint: tint=0,04bbd147,updateTint: tint=<*>,['0']
8840,12-18,15:27:45.790,2852,2852,D,HwCustMobileSignalControllerImpl,"sub =0,strMccMnc =null,hashMccMnc =[],strPlmn =hw_show_4g",a20cc1e2,"sub =<*>,strMccMnc =null,hashMccMnc =[],strPlmn <*>","['0', '=hw_show_4g']"
8841,12-18,07:29:38.389,2852,2914,V,AudioManager,querySoundEffectsEnabled...,eeec1449,querySoundEffectsEnabled...,[]
8842,12-18,11:16:16.671,31949,31967,I,TCP     ,tcp.conn{4787} TcpClientThread.connectSocket(TcpClientThread.java:349) connecting max 30000ms to uc.huawei.com:7801,5ea80552,tcp.conn{<*>} TcpClientThread.connectSocket(TcpClientThread.java:<*>) connecting max 30000ms to <*>:<*>,"['4787', '349', 'uc.huawei.com:7801']"
8843,12-17,20:28:02.809,2852,2852,I,StatusBar,"onNotificationPosted: StatusBarNotification(pkg=com.huawei.health user=UserHandle{0} id=10010 tag=null key=0|com.huawei.health|10010|null|10099: Notification(pri=0 contentView=null vibrate=null sound=null defaults=0x0 flags=0x62 color=0x00000000 vis=PRIVATE)) important=2, post=1481977682801, when=1481531589202, vis=0, userid=0",f6188414,"onNotificationPosted: StatusBarNotification(pkg=<*> user=UserHandle{<*>} id=<*> tag=null key=<*>|<*>|<*>|null|<*>: <*> contentView=null vibrate=null sound=null defaults=<*> flags=<*> color=<*> vis=PRIVATE)) important=<*>, post=<*>, when=<*>, vis=<*>, userid=<*>","['com.huawei.health', '0', '10010', '0', 'com.huawei.health|10010', '10099', 'Notification(pri=0', '0x0', '0x62', '0x00000000', '2', '1481977682801', '1481531589202', '0', '0']"
8844,12-18,00:08:47.840,1795,3111,W,ActivityManager,Sending non-protected broadcast org.codeaurora.VOIP_VOPS_SSAC_STATUS from system 3218:com.android.phone/1001 pkg com.android.phone,4aa6a60b,Sending non-protected broadcast <*> from system <*> pkg <*>,"['org.codeaurora.VOIP_VOPS_SSAC_STATUS', '3218:com.android.phone/1001', 'com.android.phone']"
8845,12-17,21:26:08.651,633,692,I,TCP     ,main{1} TcpClientThread.closeSocket(TcpClientThread.java:396) closed socket.,25b47d9d,<*> TcpClientThread.closeSocket(TcpClientThread.java:<*>) closed socket.,"['main{1}', '396']"
8846,12-17,21:39:55.147,3218,3536,E,SharedPreferencesImpl,Couldn't create directory for SharedPreferences file /data/user_de/0/com.android.settings/shared_prefs/caStatePreferences.xml,5c6104ed,Couldn't create directory for SharedPreferences file <*>.android.settings<*>.xml,"['/data/user_de/0/com', '/shared_prefs/caStatePreferences']"
8847,12-18,17:47:33.483,3218,3234,I,PhoneInterfaceManager,shouldBlockLocation  ret:false,778d08f5,shouldBlockLocation  ret:false,[]
8848,12-17,20:18:54.826,835,2385,E,libteec ,begin,8d589afa,begin,[]
8849,12-18,09:12:02.994,1795,1795,I,WindowManger_keyguard,call onScreenTurnedOff(2),961d91cd,call onScreenTurnedOff(<*>),['2']
8850,12-17,19:57:21.478,5215,5215,D,wpa_supplicant,WPS: attr type=0x1044 len=1,5c5162a9,WPS: attr type=<*> len=<*>,"['0x1044', '1']"
8851,12-18,14:12:19.497,5157,5157,D,test    ,"sending:{""handlerName"":""getRegisteredJsHandler"",""callbackId"":""java_cb_1"",""data"":null}",ff2248b9,"sending:{""handlerName"":""getRegisteredJsHandler"",""callbackId"":""java_cb_1"",""data"":null}",[]
8852,12-17,21:58:26.714,1795,1795,I,MQoS    ,"rtt=360,tcp_tx_pkts=1485554,tcp_rx_pkts=1771325",0faa791c,"rtt=<*>,tcp_tx_pkts=<*>,tcp_rx_pkts=<*>","['360', '1485554', '1771325']"
8853,12-18,12:40:26.761,3466,3466,I,Contacts,"DialpadFragment SIM 1 enable:true, SIM 2 enable:false",11ee96fe,DialpadFragment SIM <*> <*> SIM <*> enable:false,"['1 enable:true,', '2']"
8854,12-17,21:23:13.213,24266,24543,D,iqiyi_ads_client,"sendPingbackData(): post data:{""u"":""868404020067521"",""a"":""868404020067521"",""y"":""qc_100001_100086"",""vv"":""7.11"",""av"":""3.4.005"",""e"":""814cf65ce421edce4f4437063ca79f2d"",""mk"":""591a3d5e95c34d3f4e2373d2df3fd506"",""nw"":""14"",""ol"":0,""s"":1481980991003,""d"":""54000"",""l"":""MTE3LjEzNi43OS4xNTU="",""h"":""0"",""g"":""0"",""visit"":[{""t"":[""s""]}]}",a5382661,"sendPingbackData(): post data:{""u"":""<*>"",""a"":""<*>"",""y"":""qc_100001_100086"",""vv"":""<*>.<*>"",""av"":""<*>"",""e"":""<*>"",""mk"":""<*>"",""nw"":""<*>"",""ol"":<*>,""s"":<*>,""d"":""<*>"",""l"":""MTE3LjEzNi43OS4xNTU="",""h"":""<*>"",""g"":""<*>"",""visit"":[{""t"":[""s""]}]}","['868404020067521', '868404020067521', '7.11', '3.4.005', '814cf65ce421edce4f4437063ca79f2d', '591a3d5e95c34d3f4e2373d2df3fd506', '14', '0', '1481980991003', '54000', '0', '0']"
8855,12-18,10:45:48.015,533,3739,E,ANDR-PERF-MPCTL,"Invalid profile no. 0, total profiles 0 only",369539c7,"Invalid profile no. <*>, total profiles <*> only","['0', '0']"
8856,12-18,17:33:19.910,3218,3375,I,SendBroadcastPermission,"action:com.huawei.android.intent.action.RAC_CHANGED, mPermissionType:0",6b0b29a4,<*> mPermissionType:<*>,"['action:com.huawei.android.intent.action.RAC_CHANGED,', '0']"
8857,12-18,19:25:15.138,3180,3578,I,ash     ,"com.android.browser broadcast notify, H to R!",ee7b4c58,<*> <*> <*> H to R!,"['com.android.browser', 'broadcast notify,']"
8858,12-17,22:11:39.225,3180,3578,I,ash     ,release wakelock uid = 10105 pid = 4492,3f115e27,<*> wakelock uid = <*> pid = <*>,"['release', '10105', '4492']"
8859,12-17,22:27:50.489,835,2385,E,libteec ,receive data len = 128,c7d11cb0,<*> <*> <*> = <*>,"['receive', 'data len', '128']"
8860,12-17,19:31:42.127,1795,1795,I,WindowManger_keyguard,Setting mDismissKeyguard true by win Window{e6a6b5e u0 com.android.incallui/com.android.incallui.InCallActivity},7581ef5a,Setting mDismissKeyguard true by win Window{<*> u0 <*><*>.<*>},"['e6a6b5e', 'com', 'android.incallui/com.android.incallui.InCallActivity']"
8861,12-17,21:33:44.280,1795,3247,I,PowerManager_screenOn,"PowerManagerNotifier onUserActivity: event=0, uid=10033",c0440256,"PowerManagerNotifier onUserActivity: event=<*>, uid=<*>","['0', '10033']"
8862,12-17,22:33:31.367,2852,2852,I,HwSignalClusterView,"apply hwPhoneState.mSubId:0 anyMobileVisible:false mIsAirplaneMode:false, mobileGroupVisible=true",9361d325,"apply hwPhoneState.mSubId:<*> anyMobileVisible:false mIsAirplaneMode:false, mobileGroupVisible=true",['0']
8863,12-17,19:32:30.337,31949,31967,I,TCP     ,WatchThread{4786} TcpClientThread.disconnectSocket(TcpClientThread.java:369) disconnecting to uc.huawei.com:7801,4ce88dc0,<*> TcpClientThread.disconnectSocket(TcpClientThread.java:<*>) disconnecting to <*>,"['WatchThread{4786}', '369', 'uc.huawei.com:7801']"
8864,12-18,12:55:53.237,3626,3626,I,iMonitor,send: 903001012,dede275d,<*> <*>,['send: 903001012']
8865,12-18,19:53:06.689,1795,2381,D,libfingersense_wrapper,fingersense_classify_touch() finished,97fdd2c8,<*> finished,['fingersense_classify_touch()']
8866,12-17,20:48:30.125,24802,24802,I,nativeProcess,"iqiyi message: ==== isProcesssExist: stat=0, errno=13",6b36b124,"iqiyi message: ==== isProcesssExist: stat=<*>, errno=<*>","['0', '13']"
8867,12-17,22:08:00.905,2852,2852,I,HwBrightnessController,onChange selfChange:false uri.toString():content://settings/system/screen_auto_brightness mIsObserveAutoBrightnessChange:true,cff1c62f,onChange selfChange:false uri.toString():content:/<*> mIsObserveAutoBrightnessChange:true,['/settings/system/screen_auto_brightness']
8868,12-18,08:38:06.312,2852,2852,D,HwCustMobileSignalControllerImpl,isCurrentBySim()=false,2701f85c,isCurrentBySim()=false,[]
8869,12-18,08:23:40.900,3626,3626,I,LogCollectService,onStartCommand,e1d2b5d3,onStartCommand,[]
8870,12-17,20:31:44.382,24593,24694,I,CLog    ,"2016-12-17 20:31:44.382 T:24694   DEBUG: Thread PumaNetWork start, auto delete: false",c643833b,"<*><*><*> <*>:<*>:<*>.<*> T:<*>   DEBUG: Thread PumaNetWork start, auto delete: false","['', '2016-12-17 20', '31:44', '382', '24694']"
8871,12-18,17:31:32.772,1795,5350,I,MQoS    ,"MSG_QUERY_TCP_INFO called,count:5",60f9e4cc,"MSG_QUERY_TCP_INFO called,count:<*>",['5']
8872,12-18,00:13:52.068,17357,17378,D,2DSDR   ,"APS: 2DSDR: CanvasContext::setSDRZoomout(), the SDR ratio from ViewRootImpl is -1.000000, native window width = 1080, height = 1920",d5403fc5,"APS: 2DSDR: CanvasContext::setSDRZoomout(), the SDR ratio from ViewRootImpl is -<*>.<*>, native window width = <*>, height = <*>","['1.000000', '1080', '1920']"
8873,12-18,15:33:30.289,10334,10334,D,wpa_supplicant,WPS: attr type=0x1021 len=24,5c5162a9,WPS: attr type=<*> len=<*>,"['0x1021', '24']"
8874,12-18,10:56:27.276,1795,11745,I,ActivityManager_broadcast,"collectReceiverComponents, callerApp: ProcessRecord{5299443 4690:com.baidu.input_huawei/u0a74}, intent:com.tencent.mm.plugin.openapi.Intent.ACTION_HANDLE_APP_REGISTER, receiver size:1, flags: 10000400",179da6e9,"collectReceiverComponents, callerApp: ProcessRecord{<*> <*> intent:<*>, receiver size:<*>, flags: <*>","['5299443 4690:com.baidu.input_huawei/u0a74},', 'com.tencent.mm.plugin.openapi.Intent.ACTION_HANDLE_APP_REGISTER', '1', '10000400']"
8875,12-17,22:25:18.095,1795,1795,I,AlarmManager,set(null) : type=2 triggerAtTime=453554459 win=225000 tElapsed=453554459 maxElapsed=453779459 interval=0 flags=0x8,5d4545ca,set(null) : type=<*> triggerAtTime=<*> win=<*> tElapsed=<*> maxElapsed=<*> interval=<*> flags=<*>,"['2', '453554459', '225000', '453554459', '453779459', '0', '0x8']"
8876,12-18,17:37:21.651,3180,3332,I,ScenarioAction,new ScenarioAction sPoolSize: 0,23e91dde,new ScenarioAction sPoolSize: <*>,['0']
8877,12-18,08:15:29.199,3218,3218,I,QImsService,ImsServiceSubHandler : Message received: what = 27,8db1e158,ImsServiceSubHandler : Message received: what = <*>,['27']
